# FractureId; NumTraces
0; 113
# TraceId; Tips; Length
6705; 1; 0.382297
3452; 1; 0.382245
6694; 1; 0.368935
6021; 1; 0.364493
1980; 1; 0.359333
6721; 1; 0.353668
6580; 1; 0.352924
6732; 1; 0.352797
821; 1; 0.347824
5268; 1; 0.340592
3845; 1; 0.310011
2936; 1; 0.29886
6704; 1; 0.288202
6707; 1; 0.288069
4366; 1; 0.280041
6701; 1; 0.275091
6697; 1; 0.26109
1845; 1; 0.243609
4250; 1; 0.221532
3873; 1; 0.118444
3374; 1; 0.107204
6735; 1; 0.10717
669; 1; 0.0909105
6720; 1; 0.0507515

# FractureId; NumTraces
102; 51
# TraceId; Tips; Length
6742; 0; 1.02579
6757; 0; 0.791185
6750; 0; 0.713438
1718; 0; 0.680467
6751; 0; 0.677669
6747; 0; 0.531541
6643; 0; 0.40644
4091; 0; 0.336294
6736; 0; 0.169287
999; 1; 0.933561
2601; 1; 0.799821
6237; 1; 0.733379
1099; 1; 0.658987
6755; 1; 0.630347
6738; 1; 0.629173
6744; 1; 0.627597
1375; 1; 0.560136
3017; 1; 0.559114
5710; 1; 0.558196
5546; 1; 0.557756
6739; 1; 0.556625
6745; 1; 0.53849
5613; 1; 0.51412
2681; 1; 0.511614
6743; 1; 0.42042
6740; 1; 0.414894
6741; 1; 0.40834
6752; 1; 0.39087
4293; 1; 0.374264
6737; 1; 0.327983
2252; 1; 0.323351
6759; 1; 0.300464
4691; 1; 0.293122
6749; 1; 0.286387
2154; 1; 0.284963
6754; 1; 0.262031
5795; 1; 0.211634
6188; 1; 0.207199
4008; 1; 0.157974
6756; 1; 0.133975
6746; 1; 0.13342
3418; 1; 0.126629
4648; 1; 0.0829211
4883; 1; 0.0309471
6758; 1; 0.0290099
524; 1; 0.0251818
6541; 1; 0.0230553
6581; 1; 0.0226531
6748; 1; 0.0165636
6753; 1; 0.0141783
2442; 1; 0.00374215

# FractureId; NumTraces
103; 78
# TraceId; Tips; Length
3283; 0; 1.0196
4884; 0; 0.70712
6776; 0; 0.583158
6778; 0; 0.558318
6795; 0; 0.462151
6801; 0; 0.447781
6785; 0; 0.350534
6764; 0; 0.258085
6773; 0; 0.235488
4009; 0; 0.187791
6786; 0; 0.182515
6189; 0; 0.126
1100; 0; 0.124228
6791; 1; 0.965121
3197; 1; 0.915382
6787; 1; 0.885295
5147; 1; 0.776791
6403; 1; 0.768771
2817; 1; 0.756309
4649; 1; 0.711202
2155; 1; 0.698021
6783; 1; 0.697729
6760; 1; 0.68922
4092; 1; 0.682708
6793; 1; 0.678242
6767; 1; 0.677649
6761; 1; 0.673458
6333; 1; 0.66518
2937; 1; 0.642134
1532; 1; 0.638745
6766; 1; 0.607507
6789; 1; 0.604721
1581; 1; 0.59003
6784; 1; 0.583772
6796; 1; 0.582942
404; 1; 0.582804
4745; 1; 0.57178
5410; 1; 0.568106
6775; 1; 0.565549
4441; 1; 0.563835
6770; 1; 0.562083
1446; 1; 0.561453
6779; 1; 0.561279
6798; 1; 0.545427
6797; 1; 0.523284
6800; 1; 0.512458
3655; 1; 0.511717
3874; 1; 0.496318
6774; 1; 0.486325
6772; 1; 0.479653
2253; 1; 0.458197
5711; 1; 0.43295
6765; 1; 0.431594
6644; 1; 0.4266
6762; 1; 0.425201
6799; 1; 0.399482
6782; 1; 0.39855
5547; 1; 0.387688
6781; 1; 0.355524
1846; 1; 0.339157
3018; 1; 0.30927
6788; 1; 0.248117
1637; 1; 0.238821
6777; 1; 0.233286
1912; 1; 0.226641
4367; 1; 0.221916
3717; 1; 0.178706
754; 1; 0.177023
6769; 1; 0.148793
6790; 1; 0.131553
6582; 1; 0.126992
6794; 1; 0.120334
6780; 1; 0.112074
6771; 1; 0.0963342
5614; 1; 0.0963261
6792; 1; 0.0701276
6763; 1; 0.0399211
6768; 1; 0.0377082

# FractureId; NumTraces
104; 113
# TraceId; Tips; Length
4093; 0; 1.16581
6804; 0; 1.12784
6842; 0; 0.773239
3787; 0; 0.611275
6821; 0; 0.596172
3656; 0; 0.479018
4594; 0; 0.381797
164; 0; 0.322586
3875; 0; 0.25406
6860; 0; 0.175056
6817; 0; 0.169489
1533; 0; 0.0297931
6832; 0; 0.0195178
6825; 1; 1.50057
6815; 1; 1.38672
755; 1; 1.27139
6828; 1; 1.25301
6808; 1; 1.24477
271; 1; 1.20928
6812; 1; 1.20048
3284; 1; 1.19812
6822; 1; 1.18344
6823; 1; 1.17058
6846; 1; 1.1557
2818; 1; 1.11139
6857; 1; 1.10027
6542; 1; 1.09589
6404; 1; 1.04982
6820; 1; 1.03437
6848; 1; 0.985236
6844; 1; 0.975506
6834; 1; 0.972721
6813; 1; 0.940012
6835; 1; 0.938527
4885; 1; 0.931394
4010; 1; 0.89797
6838; 1; 0.892977
6831; 1; 0.874597
5148; 1; 0.868161
5214; 1; 0.85861
1000; 1; 0.854628
6840; 1; 0.835391
5411; 1; 0.81643
3198; 1; 0.812901
6854; 1; 0.812304
405; 1; 0.810702
893; 1; 0.808521
6824; 1; 0.790806
6856; 1; 0.788807
5712; 1; 0.787656
6816; 1; 0.775942
4368; 1; 0.775298
6839; 1; 0.75598
2349; 1; 0.751386
6836; 1; 0.741245
6818; 1; 0.73767
2938; 1; 0.726064
6810; 1; 0.723385
3019; 1; 0.715686
6190; 1; 0.709429
2682; 1; 0.702025
4746; 1; 0.701456
1447; 1; 0.699298
4990; 1; 0.697832
6760; 1; 0.68922
6851; 1; 0.676317
5548; 1; 0.672115
1847; 1; 0.670998
6238; 1; 0.659535
6858; 1; 0.657159
1786; 1; 0.656887
6802; 1; 0.613227
5479; 1; 0.57206
5269; 1; 0.570575
6837; 1; 0.563646
6803; 1; 0.556343
6849; 1; 0.55357
6859; 1; 0.547794
6845; 1; 0.532041
6833; 1; 0.52557
6841; 1; 0.507485
1582; 1; 0.489397
6850; 1; 0.485924
5846; 1; 0.480324
2050; 1; 0.476765
6645; 1; 0.473545
6853; 1; 0.471116
3146; 1; 0.455099
63; 1; 0.434152
6022; 1; 0.433407
6826; 1; 0.424053
1190; 1; 0.417291
6847; 1; 0.413317
2156; 1; 0.396485
2527; 1; 0.395252
1981; 1; 0.391534
6121; 1; 0.389206
6805; 1; 0.345101
6807; 1; 0.306657
6806; 1; 0.299657
6843; 1; 0.27214
6811; 1; 0.261977
6852; 1; 0.248949
6334; 1; 0.228688
6830; 1; 0.213776
6814; 1; 0.213645
6809; 1; 0.201741
6855; 1; 0.192807
6827; 1; 0.130981
6829; 1; 0.119282
4650; 1; 0.111211
5615; 1; 0.082716
6819; 1; 0.000819228

# FractureId; NumTraces
105; 70
# TraceId; Tips; Length
3199; 0; 1.13589
4991; 0; 0.852156
6891; 0; 0.760931
1913; 0; 0.731745
3788; 0; 0.32839
6879; 0; 0.27131
6869; 0; 0.251924
6870; 0; 0.180117
6876; 0; 0.160747
3936; 0; 0.15773
5965; 0; 0.151384
3876; 1; 1.0111
6887; 1; 0.953585
6873; 1; 0.941627
6863; 1; 0.83638
6865; 1; 0.817771
5149; 1; 0.81394
756; 1; 0.810989
2157; 1; 0.800838
3285; 1; 0.765529
6890; 1; 0.751694
6884; 1; 0.734984
6761; 1; 0.673458
1583; 1; 0.659535
406; 1; 0.654644
4442; 1; 0.646938
2939; 1; 0.622794
6802; 1; 0.613227
2819; 1; 0.595986
6335; 1; 0.5903
6880; 1; 0.580265
1848; 1; 0.575809
4651; 1; 0.557083
6868; 1; 0.52771
64; 1; 0.521157
6874; 1; 0.50904
6882; 1; 0.508002
4747; 1; 0.476776
5480; 1; 0.46461
6883; 1; 0.44466
6872; 1; 0.437951
1191; 1; 0.426558
6405; 1; 0.415276
5270; 1; 0.3928
2051; 1; 0.389148
2350; 1; 0.370626
1001; 1; 0.351687
6885; 1; 0.339047
894; 1; 0.334725
5549; 1; 0.312359
6886; 1; 0.247542
4369; 1; 0.241994
1534; 1; 0.223905
1982; 1; 0.222882
6889; 1; 0.219491
5713; 1; 0.20367
6861; 1; 0.192441
6866; 1; 0.182107
6871; 1; 0.156623
6862; 1; 0.151128
6877; 1; 0.139859
6875; 1; 0.138488
6881; 1; 0.13679
6864; 1; 0.115483
3147; 1; 0.0887675
6888; 1; 0.0808978
1448; 1; 0.0758743
6867; 1; 0.0392415
4094; 1; 0.0380571
6878; 1; 0.0344968

# FractureId; NumTraces
106; 88
# TraceId; Tips; Length
6922; 0; 1.43937
4490; 0; 1.42877
6918; 0; 0.399154
5847; 0; 0.125869
6122; 0; 0.0796038
6489; 1; 1.05497
6583; 1; 0.946975
6923; 1; 0.863651
6898; 1; 0.848207
6899; 1; 0.822227
6916; 1; 0.806371
6284; 1; 0.799484
5796; 1; 0.786432
6913; 1; 0.736115
4806; 1; 0.727419
6901; 1; 0.724396
5067; 1; 0.72397
6360; 1; 0.717886
3505; 1; 0.709221
6459; 1; 0.684214
6908; 1; 0.682885
5663; 1; 0.665723
4942; 1; 0.652604
6920; 1; 0.640766
3097; 1; 0.632565
4188; 1; 0.626476
5714; 1; 0.61168
3020; 1; 0.605123
6907; 1; 0.599655
604; 1; 0.595586
1719; 1; 0.576264
6894; 1; 0.575042
6915; 1; 0.574895
2683; 1; 0.566124
272; 1; 0.558129
2756; 1; 0.558056
5907; 1; 0.557541
6910; 1; 0.552741
6689; 1; 0.545363
3587; 1; 0.544142
3846; 1; 0.527107
1334; 1; 0.524931
6921; 1; 0.523016
5365; 1; 0.509663
4095; 1; 0.496808
6904; 1; 0.491291
6903; 1; 0.487544
3375; 1; 0.477728
6892; 1; 0.466978
6895; 1; 0.450223
6062; 1; 0.44613
670; 1; 0.424592
5315; 1; 0.421596
4294; 1; 0.395886
5550; 1; 0.389042
6896; 1; 0.388021
2158; 1; 0.362617
6897; 1; 0.358218
6919; 1; 0.353158
6893; 1; 0.351094
525; 1; 0.349842
6912; 1; 0.349536
4692; 1; 0.346122
6914; 1; 0.328272
6900; 1; 0.307764
5481; 1; 0.277588
6911; 1; 0.270314
2052; 1; 0.268199
6909; 1; 0.263434
6924; 1; 0.250801
3789; 1; 0.238833
65; 1; 0.235272
1787; 1; 0.224561
6906; 1; 0.219899
6905; 1; 0.19278
5966; 1; 0.162284
3286; 1; 0.146684
6917; 1; 0.129432
407; 1; 0.127891
3937; 1; 0.127519
4595; 1; 0.123448
5215; 1; 0.110467
1101; 1; 0.0853195
6543; 1; 0.0802537
165; 1; 0.0764351
5412; 1; 0.0458632
6902; 1; 0.0336555
5150; 1; 0.00559007

# FractureId; NumTraces
107; 85
# TraceId; Tips; Length
6938; 0; 0.789939
6951; 0; 0.741421
6926; 0; 0.725673
5551; 0; 0.689641
6957; 0; 0.649522
5715; 0; 0.645452
2684; 0; 0.640633
6929; 0; 0.639414
6954; 0; 0.607418
6123; 0; 0.60604
3506; 0; 0.55599
6490; 0; 0.502134
5316; 0; 0.474871
4596; 0; 0.375376
6937; 0; 0.371006
6943; 0; 0.361195
6942; 0; 0.321897
3938; 0; 0.302903
6935; 0; 0.274309
6936; 0; 0.0468163
1002; 0; 0.0374681
6953; 1; 0.870385
4491; 1; 0.801233
6361; 1; 0.782529
2159; 1; 0.775638
5664; 1; 0.694657
3376; 1; 0.674902
6690; 1; 0.659669
6950; 1; 0.646345
1720; 1; 0.646064
6285; 1; 0.642056
6948; 1; 0.614717
3098; 1; 0.612613
408; 1; 0.611171
6941; 1; 0.597694
2528; 1; 0.569022
4555; 1; 0.537434
6925; 1; 0.534076
526; 1; 0.526648
4189; 1; 0.5219
66; 1; 0.520121
6949; 1; 0.517608
6930; 1; 0.504283
6955; 1; 0.496873
6460; 1; 0.480595
4693; 1; 0.469434
6892; 1; 0.466978
895; 1; 0.463973
2053; 1; 0.447561
6933; 1; 0.441008
6945; 1; 0.414458
3790; 1; 0.414181
5848; 1; 0.384008
5908; 1; 0.373026
6940; 1; 0.370057
6946; 1; 0.363693
5151; 1; 0.34986
5967; 1; 0.326576
3847; 1; 0.320653
6928; 1; 0.3086
166; 1; 0.301779
4370; 1; 0.28715
6063; 1; 0.283727
6931; 1; 0.280914
6947; 1; 0.279225
6927; 1; 0.272728
6952; 1; 0.264447
3718; 1; 0.258634
6932; 1; 0.252483
6944; 1; 0.24908
4251; 1; 0.244778
1102; 1; 0.231467
1192; 1; 0.228753
2940; 1; 0.204662
1449; 1; 0.185396
6584; 1; 0.166741
6939; 1; 0.137279
6023; 1; 0.13293
1983; 1; 0.123947
6934; 1; 0.116814
2879; 1; 0.116405
5216; 1; 0.0834748
6956; 1; 0.0785508
3419; 1; 0.0303501
1849; 1; 0.00929629

# FractureId; NumTraces
108; 118
# TraceId; Tips; Length
6959; 0; 1.1021
6996; 0; 0.804962
4556; 0; 0.788826
6986; 0; 0.736326
5716; 0; 0.717832
1914; 0; 0.678647
6803; 0; 0.556343
409; 0; 0.546003
4748; 0; 0.543899
5068; 0; 0.471332
5552; 0; 0.462314
4992; 0; 0.394534
6989; 0; 0.372822
6982; 0; 0.109089
4096; 0; 0.0757515
7004; 0; 0.0385384
5797; 0; 0.0371721
6972; 0; 0.00582776
6975; 1; 1.15947
67; 1; 1.11292
2160; 1; 1.06801
5665; 1; 0.944302
6124; 1; 0.939974
6979; 1; 0.875249
6977; 1; 0.865147
6983; 1; 0.848193
5152; 1; 0.829176
6971; 1; 0.804819
1721; 1; 0.799834
6362; 1; 0.794547
6691; 1; 0.775251
4492; 1; 0.77428
896; 1; 0.771322
5482; 1; 0.761923
6998; 1; 0.75565
2054; 1; 0.74535
2351; 1; 0.742585
5849; 1; 0.741415
2529; 1; 0.741168
6994; 1; 0.72356
3099; 1; 0.711371
273; 1; 0.70666
6981; 1; 0.701519
6995; 1; 0.691682
3791; 1; 0.674295
6967; 1; 0.657834
7001; 1; 0.657091
6987; 1; 0.655802
527; 1; 0.655758
6990; 1; 0.652468
3939; 1; 0.646805
6961; 1; 0.639164
7007; 1; 0.630332
6958; 1; 0.619344
5968; 1; 0.593205
6968; 1; 0.575744
3588; 1; 0.565889
7005; 1; 0.564812
4597; 1; 0.56337
4371; 1; 0.550227
6964; 1; 0.545535
6992; 1; 0.54356
6925; 1; 0.534076
1003; 1; 0.529115
6997; 1; 0.528743
3377; 1; 0.522235
167; 1; 0.518615
4190; 1; 0.517633
1335; 1; 0.516391
3200; 1; 0.515857
4252; 1; 0.505854
6999; 1; 0.505246
4807; 1; 0.501553
6978; 1; 0.500872
6585; 1; 0.494776
6406; 1; 0.473585
6965; 1; 0.465026
6973; 1; 0.460709
3507; 1; 0.460584
7006; 1; 0.44406
3657; 1; 0.443505
4694; 1; 0.438819
5271; 1; 0.4377
7000; 1; 0.43294
6969; 1; 0.432235
6024; 1; 0.431404
6984; 1; 0.428841
6962; 1; 0.416149
6980; 1; 0.406082
6976; 1; 0.402126
2941; 1; 0.397177
4886; 1; 0.392734
6988; 1; 0.378292
6970; 1; 0.372461
7002; 1; 0.360046
6893; 1; 0.351094
1450; 1; 0.347098
4011; 1; 0.338262
6491; 1; 0.338032
6993; 1; 0.333178
757; 1; 0.326629
3287; 1; 0.320593
7003; 1; 0.303193
4295; 1; 0.290495
5413; 1; 0.285811
5616; 1; 0.248558
2254; 1; 0.245852
6974; 1; 0.2457
6960; 1; 0.221482
6966; 1; 0.215126
2602; 1; 0.196598
5909; 1; 0.182061
6963; 1; 0.11776
6985; 1; 0.106187
6991; 1; 0.0650227
3420; 1; 0.0461786
7008; 1; 0.0346931
1193; 1; 0.032228

# FractureId; NumTraces
109; 107
# TraceId; Tips; Length
1722; 0; 0.926196
7021; 0; 0.91401
5553; 0; 0.815606
5717; 0; 0.767367
7032; 0; 0.751117
4372; 0; 0.720164
7024; 0; 0.55356
6407; 0; 0.531944
7048; 0; 0.511258
1915; 0; 0.454045
7039; 0; 0.42967
5798; 0; 0.427405
7011; 0; 0.283542
7036; 0; 0.282604
7042; 0; 0.135311
7034; 0; 0.0840397
7009; 0; 0.0733909
2530; 0; 0.0249014
7033; 0; 0.0136274
7043; 1; 1.10462
1103; 1; 1.04041
7029; 1; 0.977069
1004; 1; 0.964215
4695; 1; 0.932898
3421; 1; 0.930954
7018; 1; 0.924586
7045; 1; 0.791386
410; 1; 0.779694
1638; 1; 0.735417
2161; 1; 0.728727
1451; 1; 0.68765
7028; 1; 0.671328
6586; 1; 0.668472
7047; 1; 0.65431
528; 1; 0.648158
2352; 1; 0.644479
3940; 1; 0.641923
7014; 1; 0.627588
6958; 1; 0.619344
3719; 1; 0.586572
7046; 1; 0.580428
7022; 1; 0.556129
7031; 1; 0.545139
2055; 1; 0.53658
5483; 1; 0.535364
7041; 1; 0.532491
2880; 1; 0.530714
68; 1; 0.52115
7050; 1; 0.517461
7030; 1; 0.50938
6336; 1; 0.491054
7013; 1; 0.487208
1261; 1; 0.482939
1194; 1; 0.480809
4993; 1; 0.478846
7051; 1; 0.474256
6125; 1; 0.463444
5069; 1; 0.455869
5850; 1; 0.449801
5617; 1; 0.447417
4652; 1; 0.395744
7026; 1; 0.394509
7044; 1; 0.380826
1535; 1; 0.379689
5666; 1; 0.363384
3201; 1; 0.362736
7017; 1; 0.361621
3508; 1; 0.358957
7037; 1; 0.352744
5414; 1; 0.345157
2942; 1; 0.343146
2603; 1; 0.335519
3100; 1; 0.33455
7015; 1; 0.334428
7049; 1; 0.334336
7016; 1; 0.332816
6492; 1; 0.328573
7025; 1; 0.309154
5153; 1; 0.299687
4808; 1; 0.297346
4887; 1; 0.296442
4191; 1; 0.286225
7023; 1; 0.282176
4012; 1; 0.266419
7035; 1; 0.260101
4296; 1; 0.219529
274; 1; 0.21022
7020; 1; 0.208692
7052; 1; 0.200848
3589; 1; 0.195978
6025; 1; 0.195494
6861; 1; 0.192441
7038; 1; 0.178799
3658; 1; 0.156555
4443; 1; 0.132193
7040; 1; 0.130589
7019; 1; 0.122394
4493; 1; 0.118227
5910; 1; 0.0968634
1850; 1; 0.0664177
6064; 1; 0.0609479
5272; 1; 0.0557418
7012; 1; 0.0310665
4749; 1; 0.0300544
7010; 1; 0.0114831
7027; 1; 0.0113546
2820; 1; 0.00885068

# FractureId; NumTraces
110; 145
# TraceId; Tips; Length
4097; 0; 1.05165
7096; 0; 0.6136
822; 0; 0.279193
7091; 0; 0.231717
2685; 1; 1.36032
7078; 1; 1.33312
4494; 1; 1.32607
6286; 1; 1.27456
7110; 1; 1.26159
7075; 1; 1.1525
7077; 1; 1.14082
6804; 1; 1.12784
5851; 1; 1.12355
7109; 1; 1.11684
6959; 1; 1.1021
7071; 1; 1.10018
7106; 1; 1.08073
6126; 1; 1.06845
7083; 1; 1.04942
6026; 1; 1.02655
1005; 1; 1.00482
6692; 1; 0.972255
7094; 1; 0.971286
3202; 1; 0.970462
2531; 1; 0.949334
2056; 1; 0.943663
275; 1; 0.942204
4557; 1; 0.941707
6363; 1; 0.927956
7080; 1; 0.924859
6587; 1; 0.908506
6065; 1; 0.906642
7086; 1; 0.90613
7068; 1; 0.903897
6461; 1; 0.893992
7098; 1; 0.88377
7095; 1; 0.881397
3021; 1; 0.87653
7062; 1; 0.875314
4888; 1; 0.861919
7092; 1; 0.861651
7116; 1; 0.824308
5484; 1; 0.815718
7087; 1; 0.805856
7057; 1; 0.805303
7072; 1; 0.797321
7074; 1; 0.797167
897; 1; 0.795868
4013; 1; 0.791183
7082; 1; 0.789671
7053; 1; 0.771945
3792; 1; 0.770314
5070; 1; 0.766184
6191; 1; 0.763452
7100; 1; 0.760202
3509; 1; 0.760055
5667; 1; 0.739705
7112; 1; 0.731217
7064; 1; 0.729965
6926; 1; 0.725673
1336; 1; 0.724444
7101; 1; 0.720242
3288; 1; 0.713709
4809; 1; 0.713694
7081; 1; 0.713346
3378; 1; 0.712619
4943; 1; 0.710592
6408; 1; 0.695431
4373; 1; 0.694651
2821; 1; 0.688488
1916; 1; 0.688266
7085; 1; 0.688064
5969; 1; 0.686975
7093; 1; 0.686004
7103; 1; 0.684987
7070; 1; 0.679761
6239; 1; 0.676523
4598; 1; 0.672901
2255; 1; 0.671117
3590; 1; 0.665769
5415; 1; 0.656375
7073; 1; 0.654678
4297; 1; 0.64591
6493; 1; 0.638991
5911; 1; 0.637211
7056; 1; 0.633171
7097; 1; 0.633026
6646; 1; 0.626043
7058; 1; 0.626003
7111; 1; 0.625336
3941; 1; 0.6239
7084; 1; 0.623792
2604; 1; 0.617758
4750; 1; 0.614037
168; 1; 0.611211
7060; 1; 0.606217
2353; 1; 0.600528
7089; 1; 0.599433
7065; 1; 0.596876
4253; 1; 0.589093
6894; 1; 0.575042
5154; 1; 0.574211
7108; 1; 0.550482
605; 1; 0.546357
5273; 1; 0.535728
3659; 1; 0.515535
7088; 1; 0.513707
7063; 1; 0.51239
4994; 1; 0.511737
5799; 1; 0.50098
2443; 1; 0.497461
7099; 1; 0.481068
7055; 1; 0.47957
7107; 1; 0.478958
7117; 1; 0.471724
2162; 1; 0.469424
7090; 1; 0.463801
7076; 1; 0.460316
7105; 1; 0.426041
6762; 1; 0.425201
7115; 1; 0.420848
7118; 1; 0.400685
7113; 1; 0.399836
1723; 1; 0.385133
7102; 1; 0.366248
2757; 1; 0.363362
7066; 1; 0.360912
7114; 1; 0.35583
758; 1; 0.351338
6544; 1; 0.343444
3148; 1; 0.325832
2943; 1; 0.293064
7059; 1; 0.277604
671; 1; 0.254157
7079; 1; 0.214984
7104; 1; 0.19623
7061; 1; 0.184884
6736; 1; 0.169287
6862; 1; 0.151128
7067; 1; 0.149937
3848; 1; 0.134056
1452; 1; 0.129459
7069; 1; 0.102089
7009; 1; 0.0733909
7054; 1; 0.00293311

# FractureId; NumTraces
111; 81
# TraceId; Tips; Length
7137; 0; 0.899805
4098; 0; 0.878935
7053; 0; 0.771945
2686; 0; 0.66976
7143; 0; 0.641595
5366; 0; 0.615202
7158; 0; 0.588905
7147; 0; 0.587163
6240; 0; 0.538183
7157; 0; 0.512383
5071; 0; 0.434056
1788; 0; 0.352788
1006; 0; 0.348546
6805; 0; 0.345101
3849; 0; 0.263776
7125; 0; 0.223354
7156; 0; 0.199156
7148; 0; 0.133086
7130; 0; 0.122726
5718; 0; 0.0791732
4014; 0; 0.0452529
7149; 0; 0.00587841
6588; 1; 0.794267
7140; 1; 0.786822
5416; 1; 0.775501
4298; 1; 0.726213
7134; 1; 0.683619
7132; 1; 0.654166
4495; 1; 0.636768
7129; 1; 0.629301
5912; 1; 0.624248
6647; 1; 0.606341
4810; 1; 0.586123
7151; 1; 0.580789
7126; 1; 0.577834
7119; 1; 0.551659
6409; 1; 0.545396
7139; 1; 0.527521
2444; 1; 0.518408
7128; 1; 0.506672
7127; 1; 0.502163
7153; 1; 0.469386
7120; 1; 0.461437
6895; 1; 0.450223
6545; 1; 0.439127
5317; 1; 0.438836
7145; 1; 0.437696
6287; 1; 0.429073
7152; 1; 0.413401
7144; 1; 0.4128
4558; 1; 0.409519
2605; 1; 0.408108
6494; 1; 0.38199
7136; 1; 0.367618
2256; 1; 0.365676
7155; 1; 0.362678
1453; 1; 0.360243
7124; 1; 0.35583
6192; 1; 0.336399
1262; 1; 0.319732
2822; 1; 0.297129
7138; 1; 0.29036
2758; 1; 0.26942
4944; 1; 0.265491
7131; 1; 0.258079
7133; 1; 0.252319
5217; 1; 0.249014
7121; 1; 0.245722
4192; 1; 0.222966
1376; 1; 0.212152
7146; 1; 0.201994
7150; 1; 0.194288
7154; 1; 0.169342
672; 1; 0.154689
7135; 1; 0.137932
7142; 1; 0.135483
411; 1; 0.132332
7122; 1; 0.12033
6763; 1; 0.0399211
7123; 1; 0.0332326
7141; 1; 0.0040772

# FractureId; NumTraces
112; 66
# TraceId; Tips; Length
606; 0; 0.725174
4099; 0; 0.54268
5218; 0; 0.44459
6806; 0; 0.299657
7177; 0; 0.196569
1007; 0; 0.105834
4599; 0; 0.050449
5913; 0; 0.000197902
7165; 1; 1.05463
4496; 1; 1.01995
5367; 1; 0.961595
7176; 1; 0.85607
7188; 1; 0.827132
276; 1; 0.817664
7182; 1; 0.750163
7173; 1; 0.744391
4559; 1; 0.707685
7159; 1; 0.664881
7178; 1; 0.663736
6589; 1; 0.617349
3453; 1; 0.60344
7189; 1; 0.600708
5072; 1; 0.595835
7162; 1; 0.592819
7175; 1; 0.565713
7172; 1; 0.553187
7119; 1; 0.551659
3289; 1; 0.5486
4811; 1; 0.547984
7171; 1; 0.528229
5318; 1; 0.524875
7181; 1; 0.518971
7187; 1; 0.500959
7180; 1; 0.500912
7164; 1; 0.425215
5970; 1; 0.405066
6495; 1; 0.403533
7167; 1; 0.399452
6896; 1; 0.388021
7160; 1; 0.375683
7163; 1; 0.360904
7184; 1; 0.355094
6288; 1; 0.353112
7186; 1; 0.349046
7179; 1; 0.344846
7169; 1; 0.34395
6066; 1; 0.336259
2445; 1; 0.325267
7161; 1; 0.321093
3510; 1; 0.314794
7168; 1; 0.28917
3850; 1; 0.265321
5417; 1; 0.265251
7170; 1; 0.216786
7174; 1; 0.213008
2759; 1; 0.187189
759; 1; 0.179285
6648; 1; 0.165922
6193; 1; 0.163717
7183; 1; 0.131611
2606; 1; 0.131083
7166; 1; 0.119882
7185; 1; 0.117874
4429; 1; 0.112601
6546; 1; 0.072419
2532; 1; 0.0416328

# FractureId; NumTraces
113; 70
# TraceId; Tips; Length
7202; 0; 1.11963
6364; 0; 1.04691
7201; 0; 0.806116
7206; 0; 0.768143
7193; 0; 0.733541
7210; 0; 0.729761
7197; 0; 0.342308
1008; 0; 0.329766
3942; 0; 0.296664
7010; 0; 0.0114831
3101; 1; 1.11486
7212; 1; 0.968548
4696; 1; 0.915587
1104; 1; 0.894589
5668; 1; 0.824042
7207; 1; 0.813636
1337; 1; 0.769659
7198; 1; 0.758171
1724; 1; 0.750857
7190; 1; 0.724638
7216; 1; 0.709416
412; 1; 0.7024
7199; 1; 0.68295
7213; 1; 0.652967
3379; 1; 0.635927
7194; 1; 0.632382
6693; 1; 0.608339
7205; 1; 0.589327
1263; 1; 0.53845
2533; 1; 0.531458
4560; 1; 0.498673
5719; 1; 0.495032
7214; 1; 0.484393
529; 1; 0.478001
3720; 1; 0.47757
4374; 1; 0.466284
2354; 1; 0.443876
7204; 1; 0.405477
7192; 1; 0.388585
6127; 1; 0.386477
1195; 1; 0.379686
7196; 1; 0.376671
3793; 1; 0.375189
7209; 1; 0.373656
6496; 1; 0.370459
898; 1; 0.368097
5852; 1; 0.362895
4497; 1; 0.360372
7208; 1; 0.345285
3422; 1; 0.338201
2881; 1; 0.305182
5971; 1; 0.277751
69; 1; 0.275628
4600; 1; 0.272986
7200; 1; 0.266074
7191; 1; 0.259642
7211; 1; 0.228576
169; 1; 0.225018
4254; 1; 0.207299
7195; 1; 0.184459
2944; 1; 0.144726
1454; 1; 0.135807
6590; 1; 0.129857
2163; 1; 0.110738
3511; 1; 0.10216
6027; 1; 0.0979231
7203; 1; 0.0949039
7217; 1; 0.0825215
7215; 1; 0.0395696
5618; 1; 0.0070383

# FractureId; NumTraces
114; 60
# TraceId; Tips; Length
4498; 0; 0.880525
4100; 0; 0.80056
277; 0; 0.691213
7159; 0; 0.664881
1789; 0; 0.607538
7236; 0; 0.484962
6694; 0; 0.368935
6807; 0; 0.306657
2687; 0; 0.183801
6365; 0; 0.13853
3380; 0; 0.0473391
7054; 0; 0.00293311
6591; 1; 0.83794
3454; 1; 0.820412
5319; 1; 0.767583
7227; 1; 0.724057
7229; 1; 0.621855
6067; 1; 0.56523
7228; 1; 0.556328
7221; 1; 0.55483
7219; 1; 0.547977
7225; 1; 0.530417
4812; 1; 0.524754
7231; 1; 0.488779
7224; 1; 0.475896
7232; 1; 0.474706
607; 1; 0.472509
5073; 1; 0.471047
673; 1; 0.463428
7120; 1; 0.461437
3591; 1; 0.460993
3290; 1; 0.459559
5972; 1; 0.430852
